Date,Physical,Intellectual,Emotional,Passion,Wisdom,Mastery,Average,Intuitional,Aesthetic,Self-Awareness,Spiritual
1970-09-19 00:00:00,0.8169698930104718,-0.623489801858754,0.971811568323556,0.8943907306670139,0.17416088323240098,0.09674004557585891,0.3884305531584246,-6.46638269175266e-14,-0.13052619222003642,-0.8455960035017798
1970-09-19 01:00:00,0.8103529996196691,-0.6161525479097355,0.9736513170255243,0.8920021583225968,0.1787493845578944,0.0971002258549668,0.3892839229118193,0.006088320241815107,-0.135931716851015,-0.8482225565089436
1970-09-19 02:00:00,0.8036311154551409,-0.6087614290089375,0.975429786885315,0.889530451170228,0.18333417893818876,0.0974348432231017,0.39009982444383945,0.012176414801692698,-0.14133319782340967,-0.850828413133194
1970-09-19 03:00:00,0.7968051114164115,-0.6013170912987229,0.977146865971044,0.8869759886937278,0.18791488733616057,0.09774401005884431,0.39087829536291085,0.018264058006613584,-0.14673047445502033,-0.8534135097926295
1970-09-19 04:00:00,0.7898758718918623,-0.5938201855739202,0.9788024462146883,0.8843391590532752,0.192491130320384,0.098027843158971,0.3916193775108767,0.02435102419967197,-0.1521233861896167,-0.855977783411526
1970-09-19 05:00:00,0.7828442946471786,-0.5862713672249306,0.9803964234186453,0.8816203590329119,0.19706252809685737,0.09828646371112404,0.3923231169469645,0.03043708774905762,-0.15751177259991467,-0.8585211714223555
1970-09-19 06:00:00,0.7757112907051591,-0.5786712961804316,0.9819286972625757,0.8788199939838675,0.20162870054107207,0.09851999726236377,0.39298956392910106,0.03652202305710133,-0.16289547339414706,-0.8610436117670773
1970-09-19 07:00:00,0.7684777842307408,-0.5710206368496866,0.9833991713095255,0.8759384777701331,0.20618926722991943,0.09872857369052707,0.39361877289685987,0.04260560456704649,-0.16827432841903503,-0.8635450428991156
1970-09-19 08:00:00,0.7611447124098684,-0.563320058064836,0.9848077530120047,0.8729762327109365,0.21074384747358438,0.09891232717251619,0.3942108024523457,0.048687606773227914,-0.17364817766612364,-0.8660254037840506
1970-09-19 09:00:00,0.7537130253283496,-0.5555702330205484,0.9861543537180093,0.8699336895231795,0.21529206034873044,0.09907139615390059,0.39476571534193683,0.05476780422784041,-0.17901686127586772,-0.8684846339021416
1970-09-19 10:00:00,0.7461836858487606,-0.5477718392189268,0.9874388886762057,0.8668112872624831,0.21983352472863943,0.0992059233149169,0.3952835784353465,0.06084597155020453,-0.18438021954194012,-0.8709226732484389
1970-09-19 11:00:00,0.7385576694856957,-0.5399255584065222,0.9886612770416595,0.8636094732636777,0.22436785931756864,0.09931605553958672,0.3957644627069443,0.06692188343466687,-0.1897380929164314,-0.8733394623358322
1970-09-19 12:00:00,0.730835964279688,-0.532032076516999,0.9898214418807271,0.8603287030802076,0.22889468268186403,0.09940194388134449,0.3962084432144721,0.07299531465985924,-0.19509032201504217,-0.8757349421951506
1970-09-19 13:00:00,0.7230195706679602,-0.524092083609255,0.9909193101759358,0.856969440421948,0.23341361328334043,0.09946374352935261,0.3966155990782137,0.0790660400954591,-0.20043674762137637,-0.8781090543776053
1970-09-19 14:00:00,0.715109501356656,-0.5161062738090104,0.9919548128305805,0.8535321570936183,0.23792426951078505,0.09950161377382277,0.3969860134594087,0.08513383471234907,-0.20577721069123267,-0.8804617409554414
1970-09-19 15:00:00,0.7071067811884029,-0.508075345248148,0.992927884673072,0.8500173329307374,0.242426269712462,0.09951571797012743,0.3973197735377756,0.09119847358937118,-0.21111155235778256,-0.882792944523793
1970-09-19 16:00:00,0.6990124470098377,-0.5000000000021282,0.9938384644610383,0.846425455735438,0.24691923222945505,0.09950622350385474,0.3976169704895826,0.09725973192234481,-0.21643961393674033,-0.8851026082018676
1970-09-19 17:00:00,0.6908275475372713,-0.4918809440285905,0.9946864948851798,0.8427570212112255,0.25140277542829464,0.09947330175434038,0.3978776994646202,0.10331738503307836,-0.2217612369306376,-0.8873906756347584
1970-09-19 18:00:00,0.682553143221147,-0.48371888710760685,0.9954719225728756,0.8390125328970113,0.2558765177326344,0.09941712805677008,0.39810205956213857,0.10937120837611335,-0.22707626303287368,-0.8896570909940772
1970-09-19 19:00:00,0.6741903061069856,-0.47551454277766303,0.9961946980915628,0.8351925020992742,0.2603400776569499,0.09933788166466129,0.3982901538069618,0.11542097754885774,-0.23238453413397736,-0.8919017989801594
1970-09-19 20:00:00,0.6657401196998121,-0.46726862827567156,0.9968547759517482,0.8312974478257802,0.2647930738380383,0.09923574571207025,0.3984420891252962,0.12146646829832107,-0.2376858923245375,-0.8941247448226806
1970-09-19 21:00:00,0.6572036788207941,-0.4589818644702698,0.9974521146100699,0.827327896715432,0.26923512506990005,0.09911090717526216,0.39855797632019807,0.12750745653010606,-0.24298017990167087,-0.8963258742824108
1970-09-19 22:00:00,0.6485820894656897,-0.4506549758028006,0.9979866764717131,0.8232843829687014,0.27366585033445623,0.09896355683144456,0.3986379300448674,0.1335437183173914,-0.24826723937194553,-0.8985051336523342
1970-09-19 23:00:00,0.6398764686632662,-0.44228869022198086,0.9984584278928762,0.8191674482780712,0.2780848688354477,0.09879388922064267,0.39868206877805384,0.13957502990765355,-0.2535469134576115,-0.9006624697593587
1970-09-20 00:00:00,0.6310879443292147,-0.4338837391206626,0.9988673391828784,0.8149776417560466,0.2824918000311079,0.09860210260427604,0.3986905147971435,0.1456011677329891,-0.2588190451006159,-0.9027978299650123
1970-09-20 01:00:00,0.6222176551203555,-0.42544085727189407,0.9992133846059836,0.8107155198631696,0.2868862636670448,0.09838839892423074,0.39866339415148166,0.15162190841569997,-0.26408347746683636,-0.9049111621670324
1970-09-20 02:00:00,0.6132667502871111,-0.4169607827646845,0.9994965423830907,0.8063816463351009,0.2912678798092031,0.09815298376121329,0.3986008366351725,0.15763702877972446,-0.269340053951188,-0.9070024148009247
